reservation_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,meal,required_car_parking_spaces,total_of_special_requests,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,agent,company,customer_type,adr,reservation_status,reservation_status_date,cluster,customer_segment
785,Resort Hotel,0,37,2015,July,31,29,1,4,2,0.0,0,PRT,HB,0,1,Direct,Direct,0,A,D,No Deposit,250.0,,Transient,145.0,Check-Out,2015-03-08,0,0
786,Resort Hotel,0,97,2015,July,31,29,1,4,2,0.0,0,GBR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,134.0,Check-Out,2015-03-08,0,0
791,Resort Hotel,1,58,2015,July,31,29,2,5,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,147.0,,Transient,99.24,Canceled,2015-05-06,1,1
792,Resort Hotel,0,34,2015,July,31,29,2,4,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,D,No Deposit,241.0,,Transient,108.06,Check-Out,2015-04-08,0,0
800,Resort Hotel,0,3,2015,July,31,30,0,3,3,1.0,0,PRT,HB,0,2,Direct,Direct,0,G,G,No Deposit,,,Transient,250.33,Check-Out,2015-02-08,0,0
803,Resort Hotel,1,66,2015,July,31,30,0,3,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,120.6,Canceled,2015-11-06,1,1
809,Resort Hotel,1,65,2015,July,31,30,1,3,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,120.6,Canceled,2015-11-06,1,1
812,Resort Hotel,0,75,2015,July,31,30,2,7,2,0.0,0,CHE,BB,0,1,Offline TA/TO,TA/TO,0,D,D,No Deposit,36.0,,Transient-Party,125.89,Check-Out,2015-08-08,0,0
818,Resort Hotel,1,25,2015,July,31,31,0,1,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,153.0,Canceled,2015-06-07,0,0
823,Resort Hotel,0,4,2015,July,31,31,0,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient-Party,192.0,Check-Out,2015-02-08,0,0
829,Resort Hotel,0,32,2015,July,31,31,0,2,2,2.0,0,PRT,BB,0,0,Online TA,TA/TO,0,H,H,No Deposit,240.0,,Transient,219.5,Check-Out,2015-02-08,0,0
833,Resort Hotel,1,39,2015,July,31,31,1,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,120.6,Canceled,2015-11-07,0,0
838,Resort Hotel,0,72,2015,July,31,31,2,2,2,2.0,0,PRT,BB,1,0,Online TA,TA/TO,0,G,G,No Deposit,240.0,,Transient,214.0,Check-Out,2015-04-08,0,0
839,Resort Hotel,1,136,2015,July,31,31,2,2,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,172.0,Canceled,2015-09-07,0,0
843,Resort Hotel,0,129,2015,August,31,1,1,1,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,67.0,,Transient,96.3,Check-Out,2015-03-08,1,1
844,Resort Hotel,1,84,2015,August,31,1,2,1,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,175.0,,Transient-Party,118.06,Canceled,2015-12-05,1,1
845,Resort Hotel,1,84,2015,August,31,1,2,1,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,175.0,,Transient-Party,118.06,Canceled,2015-12-05,1,1
846,Resort Hotel,1,89,2015,August,31,1,0,1,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,D,D,No Deposit,,,Transient,154.0,Canceled,2015-04-05,1,1
865,Resort Hotel,0,66,2015,August,31,1,2,6,2,0.0,0,PRT,HB,0,0,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,193.13,Check-Out,2015-09-08,0,0
878,Resort Hotel,0,60,2015,August,32,2,2,5,2,0.0,0,PRT,HB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,180.28,Check-Out,2015-09-08,0,0
879,Resort Hotel,0,34,2015,August,32,2,2,5,2,0.0,0,ESP,BB,1,1,Direct,Direct,0,C,C,No Deposit,250.0,,Transient,174.76,Check-Out,2015-09-08,0,0
881,Resort Hotel,0,93,2015,August,32,2,2,5,2,0.0,0,PRT,FB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,175.0,,Transient,159.0,Check-Out,2015-09-08,0,0
883,Resort Hotel,0,21,2015,August,32,3,0,0,2,2.0,0,PRT,BB,0,0,Direct,Direct,0,C,F,No Deposit,250.0,,Transient,0.0,Check-Out,2015-03-08,1,1
884,Resort Hotel,0,0,2015,August,32,3,1,0,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,C,C,No Deposit,241.0,,Transient,75.0,Check-Out,2015-04-08,1,1
891,Resort Hotel,0,460,2015,August,32,3,2,5,1,0.0,0,GBR,HB,0,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,40.0,,Contract,77.54,Check-Out,2015-10-08,2,2
896,Resort Hotel,0,0,2015,August,32,4,0,1,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,C,No Deposit,250.0,,Transient,172.0,Check-Out,2015-05-08,1,1
898,Resort Hotel,1,61,2015,August,32,4,0,3,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,153.0,Canceled,2015-06-07,1,1
899,Resort Hotel,0,13,2015,August,32,4,0,4,2,0.0,1,PRT,HB,0,2,Direct,Direct,0,C,C,No Deposit,,,Transient-Party,230.5,Check-Out,2015-08-08,0,0
902,Resort Hotel,0,14,2015,August,32,4,0,5,2,0.0,0,ESP,HB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,241.0,Check-Out,2015-09-08,0,0
904,Resort Hotel,0,140,2015,August,32,4,2,5,2,0.0,0,ESP,BB,1,0,Offline TA/TO,TA/TO,0,A,D,No Deposit,6.0,,Transient-Party,90.95,Check-Out,2015-11-08,2,2
908,Resort Hotel,0,1,2015,August,32,5,0,0,3,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,D,I,No Deposit,240.0,,Transient,0.0,Check-Out,2015-05-08,1,1
910,Resort Hotel,1,0,2015,August,32,5,0,1,2,0.0,0,PRT,BB,0,1,Direct,Direct,0,D,F,No Deposit,,,Transient,172.0,Canceled,2015-05-08,0,0
920,Resort Hotel,0,84,2015,August,32,5,2,5,2,0.0,1,PRT,HB,0,3,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,168.71,Check-Out,2015-12-08,0,0
922,Resort Hotel,1,69,2015,August,32,6,0,1,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,146.0,,Transient,112.0,Canceled,2015-05-06,1,1
923,Resort Hotel,0,2,2015,August,32,6,0,1,2,0.0,0,FRA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,172.0,Check-Out,2015-07-08,1,1
931,Resort Hotel,0,3,2015,August,32,6,2,4,2,0.0,0,ROU,BB,0,3,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,181.5,Check-Out,2015-12-08,0,0
935,Resort Hotel,0,4,2015,August,32,7,0,0,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,E,I,No Deposit,240.0,,Transient,0.0,Check-Out,2015-07-08,1,1
943,Resort Hotel,0,52,2015,August,32,7,1,2,2,0.0,0,PRT,BB,0,1,Direct,Direct,0,E,F,No Deposit,250.0,,Transient,173.0,Check-Out,2015-10-08,0,0
948,Resort Hotel,0,83,2015,August,32,7,2,2,2,0.0,0,ESP,BB,0,2,Offline TA/TO,TA/TO,0,A,A,No Deposit,175.0,,Transient-Party,107.2,Check-Out,2015-11-08,0,0
957,Resort Hotel,0,0,2015,August,32,8,0,1,2,0.0,0,CHN,BB,1,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,171.9,Check-Out,2015-09-08,1,1
964,Resort Hotel,0,5,2015,August,32,8,2,1,2,0.0,0,USA,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,241.0,,Transient,75.0,Check-Out,2015-11-08,1,1
966,Resort Hotel,0,85,2015,August,32,8,2,2,2,0.0,0,FRA,HB,0,1,Online TA,TA/TO,0,G,G,No Deposit,240.0,,Transient,246.0,Check-Out,2015-12-08,0,0
967,Resort Hotel,1,137,2015,August,32,8,2,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,108.54,Canceled,2015-06-04,0,0
971,Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,PRT,HB,0,0,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,200.71,No-Show,2015-08-08,0,0
975,Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,PRT,HB,0,0,Direct,Direct,0,F,F,No Deposit,250.0,,Transient,228.0,Canceled,2015-08-08,0,0
979,Resort Hotel,1,106,2015,August,32,8,2,5,2,0.0,0,PRT,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,171.0,,Transient,119.7,Canceled,2015-08-08,0,0
986,Resort Hotel,0,5,2015,August,33,9,1,0,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,E,No Deposit,306.0,,Transient,127.31,Check-Out,2015-10-08,1,1
988,Resort Hotel,1,9,2015,August,33,9,2,0,2,1.0,0,PRT,BB,0,2,Direct,Direct,0,D,D,No Deposit,250.0,,Transient,207.0,Canceled,2015-01-08,0,0
1002,Resort Hotel,1,68,2015,August,33,9,2,5,2,2.0,0,PRT,BB,0,0,Online TA,TA/TO,0,G,G,No Deposit,240.0,,Transient,214.0,Canceled,2015-03-06,0,0
1004,Resort Hotel,1,72,2015,August,33,9,2,5,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,154.0,Canceled,2015-08-06,0,0
1006,Resort Hotel,1,127,2015,August,33,9,4,10,2,0.0,0,PRT,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,29.0,,Transient-Party,133.0,Canceled,2015-03-06,0,0
1008,Resort Hotel,0,5,2015,August,33,10,0,0,2,0.0,0,PRT,HB,0,2,Online TA,TA/TO,0,D,F,No Deposit,240.0,,Transient,0.0,Check-Out,2015-10-08,1,1
1014,Resort Hotel,1,139,2015,August,33,10,1,4,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,147.6,Canceled,2015-09-05,0,0
1022,Resort Hotel,1,77,2015,August,33,10,1,5,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,134.0,Canceled,2015-08-07,1,1
1031,Resort Hotel,0,90,2015,August,33,11,0,0,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,D,No Deposit,240.0,,Transient,0.0,Check-Out,2015-11-08,1,1
1032,Resort Hotel,1,87,2015,August,33,11,0,2,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,134.0,Canceled,2015-05-08,1,1
1035,Resort Hotel,1,120,2015,August,33,11,0,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,120.6,Canceled,2015-11-06,0,0
1036,Resort Hotel,1,120,2015,August,33,11,0,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,120.6,Canceled,2015-11-06,0,0
1038,Resort Hotel,1,116,2015,August,33,11,0,4,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,164.0,Canceled,2015-01-06,0,0
1064,Resort Hotel,1,2,2015,August,33,12,0,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,G,G,No Deposit,240.0,,Transient,258.33,No-Show,2015-12-08,0,0
1065,Resort Hotel,1,22,2015,August,33,12,0,4,2,0.0,0,PRT,BB,0,3,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,211.0,Canceled,2015-03-08,0,0
1079,Resort Hotel,1,72,2015,August,33,13,0,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,147.0,,Transient,114.14,Canceled,2015-02-06,0,0
1081,Resort Hotel,1,8,2015,August,33,13,0,3,2,0.0,0,PRT,BB,0,2,Direct,Direct,0,A,A,No Deposit,,,Transient,178.33,Canceled,2015-12-08,0,0
1086,Resort Hotel,1,15,2015,August,33,13,2,3,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,E,E,No Deposit,,,Transient,211.0,Canceled,2015-11-08,0,0
1093,Resort Hotel,1,89,2015,August,33,13,2,5,2,0.0,0,PRT,BB,0,2,Offline TA/TO,TA/TO,0,A,B,No Deposit,142.0,,Contract,107.2,Canceled,2015-11-08,0,0
1102,Resort Hotel,1,34,2015,August,33,14,0,2,2,2.0,0,PRT,BB,0,0,Online TA,TA/TO,0,G,G,No Deposit,240.0,,Transient,271.0,Canceled,2015-04-08,0,0
1114,Resort Hotel,1,22,2015,August,33,14,2,5,2,0.0,0,PRT,HB,0,0,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,266.0,Canceled,2015-05-08,0,0
1117,Resort Hotel,1,22,2015,August,33,14,2,5,2,2.0,0,PRT,HB,0,2,Direct,Direct,0,C,C,No Deposit,250.0,,Transient,75.0,Canceled,2015-05-08,0,0
1141,Resort Hotel,1,98,2015,August,33,15,2,5,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,132.6,Canceled,2015-04-08,0,0
1146,Resort Hotel,1,78,2015,August,33,15,2,6,2,0.0,0,PRT,HB,0,0,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,186.0,Canceled,2015-11-06,0,0
1148,Resort Hotel,1,65,2015,August,33,15,2,5,2,0.0,0,PRT,HB,0,0,Online TA,TA/TO,0,D,D,No Deposit,242.0,,Transient,188.71,Canceled,2015-03-07,0,0
1150,Resort Hotel,1,47,2015,August,33,15,6,12,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,181.94,Canceled,2015-06-07,0,0
1161,Resort Hotel,1,12,2015,August,34,16,1,0,2,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,E,E,No Deposit,110.0,,Transient,184.45,Canceled,2015-10-08,1,1
1162,Resort Hotel,1,12,2015,August,34,16,1,0,2,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,E,E,No Deposit,110.0,,Transient,184.45,Canceled,2015-10-08,1,1
1163,Resort Hotel,1,11,2015,August,34,16,1,0,2,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,E,E,No Deposit,,110.0,Transient,185.0,Canceled,2015-11-08,1,1
1168,Resort Hotel,1,15,2015,August,34,16,2,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,150.53,Canceled,2015-12-08,0,0
1192,Resort Hotel,1,116,2015,August,34,17,2,5,2,0.0,0,PRT,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,149.0,,Transient-Party,133.0,Canceled,2015-12-05,0,0
1194,Resort Hotel,1,116,2015,August,34,17,2,5,2,0.0,0,PRT,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,149.0,,Transient-Party,133.0,Canceled,2015-12-05,0,0
1195,Resort Hotel,1,93,2015,August,34,17,3,5,2,0.0,1,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,134.0,Canceled,2015-03-08,0,0
1196,Resort Hotel,1,87,2015,August,34,17,3,7,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,147.0,,Transient,87.9,Canceled,2015-01-07,2,2
1203,Resort Hotel,1,81,2015,August,34,18,0,5,2,0.0,0,PRT,HB,0,0,Direct,Direct,0,E,E,No Deposit,250.0,,Transient,179.0,Canceled,2015-01-08,0,0
1204,Resort Hotel,1,24,2015,August,34,18,0,5,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,236.0,Canceled,2015-05-08,0,0
1227,Resort Hotel,1,23,2015,August,34,19,2,5,2,0.0,0,PRT,HB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,241.0,Canceled,2015-04-08,0,0
1232,Resort Hotel,1,100,2015,August,34,20,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,134.0,,Transient,158.5,Canceled,2015-10-08,1,1
1239,Resort Hotel,1,58,2015,August,34,20,2,5,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,156.0,,Transient,133.0,Canceled,2015-08-07,1,1
1246,Resort Hotel,1,18,2015,August,34,21,0,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,213.5,Canceled,2015-06-08,0,0
1274,Resort Hotel,1,72,2015,August,34,22,2,5,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,134.0,Canceled,2015-12-06,1,1
1278,Resort Hotel,1,68,2015,August,34,22,2,5,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,196.0,,Transient,133.0,Canceled,2015-09-07,1,1
1282,Resort Hotel,1,42,2015,August,34,22,2,5,2,0.0,0,PRT,HB,0,0,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,177.57,Canceled,2015-10-08,0,0
1298,Resort Hotel,1,23,2015,August,35,23,2,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,211.0,Canceled,2015-01-08,0,0
1301,Resort Hotel,1,58,2015,August,35,23,2,3,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,134.0,Canceled,2015-02-07,1,1
1318,Resort Hotel,0,59,2015,August,35,23,4,10,2,2.0,0,GBR,BB,0,1,Online TA,TA/TO,0,C,C,No Deposit,241.0,,Transient,113.47,Check-Out,2015-06-09,0,0
1325,Resort Hotel,1,25,2015,August,35,24,1,1,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,171.9,Canceled,2015-11-08,0,0
1329,Resort Hotel,1,55,2015,August,35,24,1,3,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,148.25,Canceled,2015-03-08,0,0
1337,Resort Hotel,1,89,2015,August,35,24,3,6,1,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,F,F,No Deposit,241.0,,Transient,129.27,Canceled,2015-01-06,0,0
1343,Resort Hotel,1,71,2015,August,35,25,0,3,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,154.0,Canceled,2015-04-08,1,1
1347,Resort Hotel,1,74,2015,August,35,25,1,5,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,189.67,Canceled,2015-12-06,0,0
1348,Resort Hotel,1,118,2015,August,35,25,2,6,2,0.0,0,PRT,HB,0,0,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,186.13,Canceled,2015-01-05,0,0
1364,Resort Hotel,1,93,2015,August,35,26,1,4,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,192.2,Canceled,2015-10-07,0,0
1366,Resort Hotel,0,57,2015,August,35,26,2,9,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,111.27,Check-Out,2015-06-09,2,2
1372,Resort Hotel,1,57,2015,August,35,27,1,3,2,0.0,1,PRT,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,134.0,,Transient,133.0,Canceled,2015-02-07,0,0
1376,Resort Hotel,1,57,2015,August,35,27,1,3,2,0.0,1,PRT,HB,0,1,Offline TA/TO,TA/TO,0,A,A,No Deposit,15.0,,Transient,133.0,Canceled,2015-02-07,0,0
1378,Resort Hotel,1,62,2015,August,35,27,2,3,2,0.0,0,PRT,HB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,172.6,Canceled,2015-03-07,0,0
1382,Resort Hotel,0,45,2015,August,35,27,2,5,2,0.0,0,IRL,BB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,156.0,,Contract,75.53,Check-Out,2015-03-09,1,1
1385,Resort Hotel,0,49,2015,August,35,27,2,5,2,0.0,0,IRL,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,156.0,,Contract,75.0,Check-Out,2015-03-09,1,1
1386,Resort Hotel,0,10,2015,August,35,27,2,5,2,1.0,0,GBR,BB,0,2,Direct,Direct,0,C,C,No Deposit,250.0,,Transient,155.86,Check-Out,2015-03-09,0,0
1411,Resort Hotel,1,55,2015,August,35,28,0,2,2,0.0,0,PRT,HB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,164.0,Canceled,2015-06-07,0,0
1412,Resort Hotel,0,25,2015,August,35,28,2,2,2,0.0,0,FRA,FB,0,2,Direct,Direct,0,F,F,No Deposit,250.0,,Transient,208.0,Check-Out,2015-01-09,0,0
1418,Resort Hotel,0,67,2015,August,35,28,2,4,2,0.0,0,IRL,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,109.83,Check-Out,2015-03-09,1,1
1422,Resort Hotel,0,28,2015,August,35,28,2,5,2,0.0,0,ESP,HB,0,0,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,166.14,Check-Out,2015-04-09,0,0
1425,Resort Hotel,1,29,2015,August,35,28,2,5,2,2.0,0,PRT,BB,0,0,Online TA,TA/TO,0,H,H,No Deposit,240.0,,Transient,189.86,Canceled,2015-01-08,0,0
1426,Resort Hotel,0,66,2015,August,35,28,2,5,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,40.0,,Transient,97.5,Check-Out,2015-04-09,1,1
1433,Resort Hotel,0,47,2015,August,35,29,2,1,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,C,No Deposit,241.0,,Transient,103.18,Check-Out,2015-01-09,1,1
1436,Resort Hotel,0,4,2015,August,35,29,2,2,2,0.0,0,PRT,BB,1,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,67.0,,Transient,77.5,Check-Out,2015-02-09,1,1
1437,Resort Hotel,1,32,2015,August,35,29,2,3,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,135.2,Canceled,2015-06-08,0,0
1438,Resort Hotel,1,24,2015,August,35,29,2,3,2,0.0,0,PRT,HB,0,0,Offline TA/TO,Direct,0,A,A,No Deposit,,,Transient,149.0,Canceled,2015-06-08,1,1
1440,Resort Hotel,0,136,2015,August,35,29,2,3,2,0.0,0,PRT,BB,0,2,Direct,Direct,0,A,A,No Deposit,,,Transient,112.0,Check-Out,2015-03-09,0,0
1445,Resort Hotel,0,9,2015,August,35,29,2,5,2,0.0,0,PRT,BB,1,2,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,146.0,Check-Out,2015-05-09,0,0
1447,Resort Hotel,0,11,2015,August,36,30,2,0,2,0.0,1,PRT,BB,1,4,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,103.5,Check-Out,2015-01-09,0,0
1452,Resort Hotel,0,5,2015,August,36,30,2,2,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,142.0,,Contract,106.8,Check-Out,2015-03-09,1,1
1455,Resort Hotel,0,83,2015,August,36,30,2,4,2,0.0,0,ROU,BB,1,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,112.33,Check-Out,2015-05-09,0,0
1460,Resort Hotel,1,104,2015,August,36,30,2,5,2,0.0,0,PRT,HB,0,1,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,161.29,Canceled,2015-06-08,0,0
1461,Resort Hotel,0,25,2015,August,36,30,2,5,2,0.0,0,PRT,HB,1,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,167.86,Check-Out,2015-06-09,0,0
1466,Resort Hotel,0,35,2015,August,36,31,1,1,3,0.0,0,PRT,BB,1,1,Direct,Direct,0,A,A,No Deposit,250.0,,Transient,128.0,Check-Out,2015-02-09,0,0
1467,Resort Hotel,0,34,2015,August,36,31,1,1,2,0.0,0,ITA,HB,0,1,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,115.2,Check-Out,2015-02-09,0,0
1477,Resort Hotel,0,26,2015,August,36,31,1,3,2,2.0,0,PRT,HB,0,0,Direct,Direct,0,C,C,No Deposit,250.0,,Transient,155.5,Check-Out,2015-04-09,1,1
1478,Resort Hotel,0,10,2015,August,36,31,1,3,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,E,E,No Deposit,142.0,,Contract,122.6,Check-Out,2015-04-09,1,1
1485,Resort Hotel,0,68,2015,August,36,31,3,8,2,0.0,0,IRL,BB,0,3,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,113.55,Check-Out,2015-11-09,0,0
1488,Resort Hotel,0,48,2015,September,36,1,0,3,2,0.0,0,PRT,HB,0,0,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,151.0,Check-Out,2015-04-09,1,1
1489,Resort Hotel,0,48,2015,September,36,1,0,3,2,0.0,0,ESP,HB,0,1,Direct,Direct,0,A,C,No Deposit,250.0,,Transient,134.67,Check-Out,2015-04-09,0,0
1491,Resort Hotel,1,71,2015,September,36,1,0,3,2,0.0,0,PRT,HB,0,1,Online TA,TA/TO,0,D,D,No Deposit,240.0,,Transient,137.67,Canceled,2015-06-07,0,0
1493,Resort Hotel,1,132,2015,September,36,1,0,4,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,E,E,No Deposit,240.0,,Transient,123.0,Canceled,2015-08-06,0,0
1494,Resort Hotel,0,50,2015,September,36,1,0,4,2,2.0,0,PRT,BB,0,0,Direct,Direct,0,C,C,No Deposit,250.0,,Transient,119.0,Check-Out,2015-05-09,1,1
1495,Resort Hotel,0,122,2015,September,36,1,0,4,2,0.0,0,PRT,HB,0,2,Online TA,TA/TO,0,E,F,No Deposit,240.0,,Transient,155.0,Check-Out,2015-05-09,0,0
1504,Resort Hotel,0,333,2015,September,36,1,1,5,1,0.0,0,PRT,BB,0,0,Direct,TA/TO,0,A,A,No Deposit,240.0,,Transient,110.7,Check-Out,2015-07-09,2,2
1505,Resort Hotel,0,27,2015,September,36,1,2,5,2,0.0,0,ESP,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,142.0,,Contract,101.03,Check-Out,2015-08-09,1,1
1507,Resort Hotel,0,123,2015,September,36,1,2,5,1,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,241.0,,Transient,82.72,Check-Out,2015-08-09,2,2
1508,Resort Hotel,1,27,2015,September,36,1,2,5,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,240.0,,Transient,131.0,Canceled,2015-10-08,0,0
1512,Resort Hotel,0,27,2015,September,36,1,2,6,2,2.0,0,ESP,BB,0,1,Online TA,TA/TO,0,G,G,No Deposit,240.0,,Transient-Party,186.0,Check-Out,2015-09-09,0,0
